count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
942345,2010,6,London,121,Enfield,C,Minor,,,536314,198004,51.66429095,-0.03045426,,,Counted,"Manual count",36,25,3075,192,289,30,0,0,0,0,0,30,3611
942345,2011,6,London,121,Enfield,C,Minor,,,536314,198004,51.66429095,-0.03045426,,,Counted,"Manual count",94,27,4250,221,369,67,0,0,0,0,0,67,4934
942345,2012,6,London,121,Enfield,C,Minor,,,536314,198004,51.66429095,-0.03045426,,,Counted,"Manual count",69,28,2822,213,328,9,2,1,0,0,0,12,3402
942345,2013,6,London,121,Enfield,C,Minor,,,536314,198004,51.66429095,-0.03045426,,,Counted,"Manual count",58,34,3708,213,358,76,10,0,0,0,0,86,4399
942345,2014,6,London,121,Enfield,C,Minor,,,536314,198004,51.66429095,-0.03045426,,,Counted,"Manual count",77,36,3044,222,267,33,3,4,2,0,0,41,3610
942345,2015,6,London,121,Enfield,C,Minor,,,536314,198004,51.66429095,-0.03045426,,,Counted,"Manual count",61,49,3204,213,255,40,0,1,0,0,0,41,3762
942345,2016,6,London,121,Enfield,C,Minor,,,536314,198004,51.66429095,-0.03045426,,,Counted,"Manual count",55,39,2910,109,334,9,1,0,0,0,0,10,3402
942345,2017,6,London,121,Enfield,C,Minor,,,536314,198004,51.66429095,-0.03045426,,,Counted,"Manual count",62,52,3058,161,402,12,0,0,0,0,0,12,3684
942345,2018,6,London,121,Enfield,C,Minor,,,536314,198004,51.66428900,-0.03045434,,,Counted,"Manual count",71,34,2643,172,362,13,0,0,0,0,0,13,3225
942345,2019,6,London,121,Enfield,C,Minor,,,536314,198004,51.66428900,-0.03045434,,,Counted,"Manual count",51,59,3128,200,327,13,4,0,0,0,0,17,3732
942346,2008,6,London,121,Enfield,U,Minor,,,536155,199485,51.67763757,-0.03217505,,,Counted,"Manual count",1,0,324,1,34,4,2,1,0,0,0,7,366
942346,2010,6,London,121,Enfield,U,Minor,,,536155,199485,51.67763757,-0.03217505,,,Counted,"Manual count",30,8,312,4,12,3,2,0,0,0,0,5,341
942346,2011,6,London,121,Enfield,U,Minor,,,536155,199485,51.67763757,-0.03217505,,,Counted,"Manual count",0,0,399,1,62,2,11,0,0,0,0,13,475
942346,2012,6,London,121,Enfield,U,Minor,,,536155,199485,51.67763757,-0.03217505,,,Counted,"Manual count",11,1,288,0,22,2,6,0,0,0,0,8,319
942346,2013,6,London,121,Enfield,U,Minor,,,536155,199485,51.67763757,-0.03217505,,,Counted,"Manual count",12,0,541,0,4,0,0,0,0,0,0,0,546
942346,2014,6,London,121,Enfield,U,Minor,,,536155,199485,51.67763757,-0.03217505,,,Counted,"Manual count",19,3,354,0,40,4,2,0,0,0,0,6,402
942346,2015,6,London,121,Enfield,U,Minor,,,536155,199485,51.67763757,-0.03217505,,,Counted,"Manual count",26,4,401,0,39,9,5,0,0,0,0,15,459
942346,2016,6,London,121,Enfield,U,Minor,,,536155,199485,51.67763757,-0.03217505,,,Counted,"Manual count",19,6,315,0,48,4,6,0,0,0,0,10,378
942346,2017,6,London,121,Enfield,U,Minor,,,536155,199485,51.67763757,-0.03217505,,,Counted,"Manual count",11,1,316,0,41,3,2,0,0,0,0,5,364
942346,2018,6,London,121,Enfield,U,Minor,,,536155,199485,51.67763600,-0.03217513,,,Counted,"Manual count",27,1,308,0,38,2,4,0,0,0,0,6,352
942346,2019,6,London,121,Enfield,U,Minor,,,536155,199485,51.67763600,-0.03217513,,,Counted,"Manual count",37,8,317,0,54,1,5,0,0,0,0,6,385
942347,2009,6,London,121,Enfield,U,Minor,,,535738,199644,51.67916717,-0.03814059,,,Counted,"Manual count",22,5,153,0,20,9,4,0,0,0,0,12,190
942348,2008,6,London,121,Enfield,U,Minor,,,529927,193726,51.62735874,-0.12433564,,,Counted,"Manual count",6,33,3768,32,408,53,8,0,0,0,0,61,4302
942350,2008,6,London,121,Enfield,U,Minor,,,533059,197938,51.66447730,-0.07751404,,,Counted,"Manual count",8,7,681,5,46,5,2,0,0,0,0,7,746
942350,2011,6,London,121,Enfield,U,Minor,,,533059,197938,51.66447730,-0.07751404,,,Counted,"Manual count",33,6,2382,0,52,0,0,0,0,0,0,0,2440
942350,2012,6,London,121,Enfield,U,Minor,,,533059,197938,51.66447730,-0.07751404,,,Counted,"Manual count",31,11,691,6,47,3,1,0,0,0,0,4,759
942350,2013,6,London,121,Enfield,U,Minor,,,533059,197938,51.66447730,-0.07751404,,,Counted,"Manual count",29,0,927,0,31,16,0,0,0,0,0,16,974
942350,2014,6,London,121,Enfield,U,Minor,,,533059,197938,51.66447730,-0.07751404,,,Counted,"Manual count",42,2,1016,0,81,13,2,0,0,0,0,15,1115
942350,2015,6,London,121,Enfield,U,Minor,,,533059,197938,51.66447730,-0.07751404,,,Counted,"Manual count",45,3,1013,1,85,7,2,0,0,0,0,9,1112
942350,2016,6,London,121,Enfield,U,Minor,,,533059,197938,51.66447730,-0.07751404,,,Counted,"Manual count",37,7,840,1,66,7,1,0,0,0,0,8,921
942350,2017,6,London,121,Enfield,U,Minor,,,533059,197938,51.66447730,-0.07751404,,,Counted,"Manual count",33,3,850,0,85,3,1,0,0,0,0,4,943
942350,2018,6,London,121,Enfield,U,Minor,,,533059,197938,51.66447730,-0.07751404,,,Counted,"Manual count",31,5,801,4,61,4,1,0,0,0,0,5,875
942350,2019,6,London,121,Enfield,U,Minor,,,533117,197918,51.66428200,-0.07668363,,,Counted,"Manual count",23,3,719,0,63,1,0,0,0,0,0,1,786
942351,2009,6,London,121,Enfield,U,Minor,,,531475,193665,51.62645134,-0.10200763,,,Counted,"Manual count",0,2,378,3,41,7,1,0,0,0,0,8,431
942352,2008,6,London,121,Enfield,U,Minor,,,526023,197508,51.66223351,-0.17934476,,,Counted,"Manual count",0,0,157,1,14,1,0,0,0,0,0,1,173
942352,2011,6,London,121,Enfield,U,Minor,,,526135,197866,51.66542563,-0.17759724,,,Counted,"Manual count",3,0,790,0,95,2,3,0,0,0,0,5,890
942352,2012,6,London,121,Enfield,U,Minor,,,526135,197866,51.66542563,-0.17759724,,,Counted,"Manual count",0,0,712,0,113,18,2,0,0,0,0,20,844
942352,2013,6,London,121,Enfield,U,Minor,,,526135,197866,51.66542563,-0.17759724,,,Counted,"Manual count",0,0,838,0,94,3,3,0,0,0,0,5,937
942352,2014,6,London,121,Enfield,U,Minor,,,526135,197866,51.66542563,-0.17759724,,,Counted,"Manual count",5,5,814,0,103,11,0,0,0,0,0,11,933
942352,2015,6,London,121,Enfield,U,Minor,,,526135,197866,51.66542563,-0.17759724,,,Counted,"Manual count",17,2,865,0,142,8,0,0,0,0,0,8,1017
942352,2016,6,London,121,Enfield,U,Minor,,,526135,197866,51.66542563,-0.17759724,,,Counted,"Manual count",4,2,770,0,121,6,1,1,0,0,0,8,902
942352,2017,6,London,121,Enfield,U,Minor,,,526135,197866,51.66542563,-0.17759724,,,Counted,"Manual count",6,2,774,0,104,6,0,0,0,0,0,6,886
942352,2018,6,London,121,Enfield,U,Minor,,,526135,197866,51.66542400,-0.17759732,,,Counted,"Manual count",4,0,739,0,122,4,0,0,0,0,0,4,865
942352,2019,6,London,121,Enfield,U,Minor,,,526135,197866,51.66542400,-0.17759732,,,Counted,"Manual count",3,0,724,0,135,3,2,0,0,0,0,5,864
942353,2008,6,London,121,Enfield,U,Minor,,,533643,197495,51.66035800,-0.06924445,,,Counted,"Manual count",32,0,252,3,44,0,0,0,0,0,0,0,299
942354,2008,6,London,121,Enfield,U,Minor,,,529731,194534,51.63466497,-0.12686653,,,Counted,"Manual count",2,7,245,6,29,4,4,0,0,0,0,8,295
942355,2009,6,London,121,Enfield,U,Minor,,,529380,195080,51.63965234,-0.13173372,,,Counted,"Manual count",2,7,1017,2,72,11,0,0,0,0,0,11,1109
942356,2008,6,London,121,Enfield,U,Minor,,,533715,193158,51.62136802,-0.06985983,,,Counted,"Manual count",26,1,81,0,4,0,0,0,0,0,0,0,86
942357,2009,6,London,121,Enfield,U,Minor,,,534390,198060,51.66525716,-0.05823424,,,Counted,"Manual count",41,43,2213,37,214,45,6,0,0,0,0,52,2559
942357,2010,6,London,121,Enfield,U,Minor,,,534390,198060,51.66525716,-0.05823424,,,Counted,"Manual count",33,15,2928,59,279,37,11,0,0,0,0,48,3329
942357,2011,6,London,121,Enfield,U,Minor,,,534390,198060,51.66525716,-0.05823424,,,Counted,"Manual count",42,30,2617,35,220,41,1,0,0,0,0,42,2944
942357,2012,6,London,121,Enfield,U,Minor,,,534390,198060,51.66525716,-0.05823424,,,Counted,"Manual count",16,13,3077,22,346,42,2,0,0,0,0,44,3503
942357,2013,6,London,121,Enfield,U,Minor,,,534390,198060,51.66525716,-0.05823424,,,Estimated,"Estimated using previous year's AADF on this link",16,12,2964,22,340,43,2,0,0,0,0,45,3383
942357,2014,6,London,121,Enfield,U,Minor,,,534390,198060,51.66525716,-0.05823424,,,Counted,"Manual count",40,19,2532,23,288,24,3,1,0,0,0,28,2890
942357,2015,6,London,121,Enfield,U,Minor,,,534390,198060,51.66525716,-0.05823424,,,Counted,"Manual count",66,24,3097,7,316,58,5,0,2,0,0,65,3509
942357,2016,6,London,121,Enfield,U,Minor,,,534390,198060,51.66525716,-0.05823424,,,Counted,"Manual count",74,30,3151,24,460,67,10,0,0,0,0,77,3742
942357,2017,6,London,121,Enfield,U,Minor,,,534390,198060,51.66525716,-0.05823424,,,Counted,"Manual count",61,39,3004,28,456,27,1,0,0,0,0,28,3555
942357,2018,6,London,121,Enfield,U,Minor,,,534390,198060,51.66525500,-0.05823432,,,Counted,"Manual count",92,20,2568,12,363,11,4,0,0,0,0,16,2979
942357,2019,6,London,121,Enfield,U,Minor,,,534390,198060,51.66525500,-0.05823432,,,Counted,"Manual count",123,51,2832,1,397,3,2,0,0,1,0,7,3288
942358,2008,6,London,105,Greenwich,B210,Minor,,,541916,177871,51.48199808,0.04236397,,,Counted,"Manual count",72,171,13808,866,1704,185,33,26,7,0,2,253,16802
942358,2010,6,London,105,Greenwich,B210,Minor,,,541916,177871,51.48199808,0.04236397,,,Counted,"Manual count",57,143,10675,888,1230,116,46,12,12,6,4,196,13132
942358,2011,6,London,105,Greenwich,B210,Minor,,,541916,177871,51.48199808,0.04236397,,,Counted,"Manual count",130,235,12207,948,1231,184,59,14,9,4,2,272,14893
942358,2012,6,London,105,Greenwich,B210,Minor,,,541916,177871,51.48199808,0.04236397,,,Counted,"Manual count",39,102,10586,860,974,204,28,127,19,14,41,433,12956
942358,2013,6,London,105,Greenwich,B210,Minor,,,541916,177871,51.48199808,0.04236397,,,Counted,"Manual count",65,116,9911,1110,1024,538,78,25,19,0,0,661,12821
942358,2014,6,London,105,Greenwich,B210,Minor,,,541916,177871,51.48199808,0.04236397,,,Counted,"Manual count",108,183,12133,987,1530,144,17,41,5,4,0,210,15044
942358,2015,6,London,105,Greenwich,B210,Minor,,,541916,177871,51.48199808,0.04236397,,,Counted,"Manual count",78,169,11873,997,1398,141,47,73,4,3,3,272,14708
942358,2016,6,London,105,Greenwich,B210,Minor,,,541916,177871,51.48199808,0.04236397,,,Estimated,"Estimated using previous year's AADF on this link",89,226,11844,971,1415,151,48,83,5,3,3,293,14749
942358,2017,6,London,105,Greenwich,B210,Minor,,,541916,177871,51.48199808,0.04236397,,,Counted,"Manual count",89,127,11093,756,1649,148,38,17,4,3,7,216,13841
942358,2018,6,London,105,Greenwich,B210,Minor,,,541916,177871,51.48199600,0.04236389,,,Counted,"Manual count",141,177,10478,734,1636,129,51,29,2,1,2,215,13240
942358,2019,6,London,105,Greenwich,B210,Minor,,,541916,177871,51.48199600,0.04236389,,,Counted,"Manual count",102,205,11951,773,1934,145,51,26,2,5,4,234,15097
942359,2009,6,London,105,Greenwich,B213,Minor,,,546834,178634,51.48759971,0.11345497,,,Counted,"Manual count",40,46,6047,223,844,52,16,3,3,1,1,77,7237
942359,2010,6,London,105,Greenwich,B213,Minor,,,546834,178634,51.48759971,0.11345497,,,Counted,"Manual count",33,72,5556,182,636,30,6,0,0,2,1,39,6485
942359,2011,6,London,105,Greenwich,B213,Minor,,,546834,178634,51.48759971,0.11345497,,,Counted,"Manual count",7,38,4325,133,364,105,0,4,2,0,2,113,4973
942359,2012,6,London,105,Greenwich,B213,Minor,,,546834,178634,51.48759971,0.11345497,,,Counted,"Manual count",43,62,4109,134,522,74,7,10,0,4,5,101,4927
942359,2013,6,London,105,Greenwich,B213,Minor,,,546834,178634,51.48759971,0.11345497,,,Counted,"Manual count",32,68,5076,195,569,58,2,1,0,0,1,61,5969
942359,2014,6,London,105,Greenwich,B213,Minor,,,546834,178634,51.48759971,0.11345497,,,Estimated,"Estimated using previous year's AADF on this link",33,69,5137,185,602,60,2,1,0,0,1,64,6057
942359,2015,6,London,105,Greenwich,B213,Minor,,,546834,178634,51.48759971,0.11345497,,,Estimated,"Estimated using previous year's AADF on this link",34,74,5185,189,615,60,2,1,0,0,1,65,6127
942359,2016,6,London,105,Greenwich,B213,Minor,,,546834,178634,51.48759971,0.11345497,,,Counted,"Manual count",75,36,4224,124,607,30,3,3,0,1,0,38,5029
942359,2017,6,London,105,Greenwich,B213,Minor,,,546834,178634,51.48759971,0.11345497,,,Counted,"Manual count",41,43,4114,184,631,34,7,0,0,1,0,43,5015
942359,2018,6,London,105,Greenwich,B213,Minor,,,546834,178634,51.48759800,0.11345488,,,Counted,"Manual count",24,42,4143,150,540,14,1,6,2,6,2,30,4904
942359,2019,6,London,105,Greenwich,B213,Minor,,,546834,178634,51.48759800,0.11345488,,,Counted,"Manual count",36,39,4059,184,589,11,7,2,0,2,1,23,4894
942360,2008,6,London,105,Greenwich,B210,Minor,,,542210,177984,51.48293969,0.04664048,,,Counted,"Manual count",81,101,7654,838,929,97,27,29,2,4,13,172,9694
942361,2009,6,London,105,Greenwich,B208,Minor,,,537846,177538,51.48001137,-0.01634029,,,Counted,"Manual count",129,65,1771,13,536,80,11,101,7,4,8,211,2596
942362,2008,6,London,105,Greenwich,B210,Minor,,,540505,177444,51.47851306,0.02188789,,,Counted,"Manual count",182,195,16074,812,2148,154,24,27,9,7,14,235,19464
942363,2009,6,London,105,Greenwich,C,Minor,,,546445,179045,51.49139348,0.10802665,,,Counted,"Manual count",36,54,6389,365,757,35,8,2,2,3,5,55,7620
942364,2008,6,London,105,Greenwich,C,Minor,,,543210,177198,51.47562486,0.06071356,,,Counted,"Manual count",32,47,2553,12,323,18,5,34,0,0,0,57,2992
942364,2010,6,London,105,Greenwich,C,Minor,,,543210,177198,51.47562486,0.06071356,,,Counted,"Manual count",49,37,2873,50,384,10,6,2,0,0,0,18,3362
942364,2011,6,London,105,Greenwich,C,Minor,,,543210,177198,51.47562486,0.06071356,,,Counted,"Manual count",33,27,2593,30,382,14,2,2,0,0,0,18,3050
942364,2012,6,London,105,Greenwich,C,Minor,,,543210,177198,51.47562486,0.06071356,,,Counted,"Manual count",42,25,2706,29,280,13,5,0,0,0,0,18,3057
942364,2013,6,London,105,Greenwich,C,Minor,,,543210,177198,51.47562486,0.06071356,,,Counted,"Manual count",71,60,3788,24,320,20,5,2,0,0,0,27,4219
942364,2014,6,London,105,Greenwich,C,Minor,,,543210,177198,51.47562486,0.06071356,,,Counted,"Manual count",45,37,1865,0,213,15,3,0,2,0,0,19,2134
942364,2015,6,London,105,Greenwich,C,Minor,,,543210,177198,51.47562486,0.06071356,,,Estimated,"Estimated using previous year's AADF on this link",46,40,1882,0,218,15,3,0,2,0,0,20,2160
942364,2016,6,London,105,Greenwich,C,Minor,,,543210,177198,51.47562486,0.06071356,,,Counted,"Manual count",44,28,1577,0,237,13,11,3,0,0,0,27,1868
942364,2017,6,London,105,Greenwich,C,Minor,,,543210,177198,51.47562486,0.06071356,,,Counted,"Manual count",59,26,1649,0,183,4,6,0,0,0,0,10,1868
942364,2018,6,London,105,Greenwich,C,Minor,,,543210,177198,51.47562300,0.06071348,,,Counted,"Manual count",51,23,1823,5,205,10,1,0,0,0,0,11,2068
942364,2019,6,London,105,Greenwich,C,Minor,,,543210,177198,51.47562300,0.06071348,,,Counted,"Manual count",75,35,1916,5,183,7,7,0,0,0,0,14,2153
942365,2009,6,London,105,Greenwich,C,Minor,,,542822,178564,51.48799732,0.05568248,,,Counted,"Manual count",25,30,3532,172,484,37,13,1,2,0,0,52,4270
942365,2010,6,London,105,Greenwich,C,Minor,,,542822,178564,51.48799732,0.05568248,,,Counted,"Manual count",37,53,3369,190,496,34,8,2,2,1,0,47,4155
942365,2011,6,London,105,Greenwich,C,Minor,,,542822,178564,51.48799732,0.05568248,,,Counted,"Manual count",12,26,2612,163,179,35,1,3,0,1,0,40,3020
942365,2012,6,London,105,Greenwich,C,Minor,,,542822,178564,51.48799732,0.05568248,,,Counted,"Manual count",19,37,2585,176,347,37,14,13,0,4,6,74,3219
942365,2013,6,London,105,Greenwich,C,Minor,,,542822,178564,51.48799732,0.05568248,,,Counted,"Manual count",0,6,2612,228,311,17,8,0,0,0,0,24,3182
942365,2014,6,London,105,Greenwich,C,Minor,,,542822,178564,51.48799732,0.05568248,,,Counted,"Manual count",42,31,3330,176,473,21,8,1,0,0,0,30,4041
942365,2015,6,London,105,Greenwich,C,Minor,,,542822,178564,51.48799732,0.05568248,,,Counted,"Manual count",35,45,3279,192,495,40,15,3,2,0,1,60,4072
942365,2016,6,London,105,Greenwich,C,Minor,,,542822,178564,51.48799732,0.05568248,,,Estimated,"Estimated using previous year's AADF on this link",40,61,3271,187,501,43,15,3,2,0,1,64,4084
942365,2017,6,London,105,Greenwich,C,Minor,,,542822,178564,51.48799732,0.05568248,,,Counted,"Manual count",42,33,2870,76,465,28,12,2,0,0,0,42,3486
942365,2018,6,London,105,Greenwich,C,Minor,,,542822,178564,51.48799600,0.05568240,,,Counted,"Manual count",52,43,2720,125,448,29,13,5,0,0,0,47,3384
942365,2019,6,London,105,Greenwich,C,Minor,,,542822,178564,51.48799600,0.05568240,,,Counted,"Manual count",31,34,2696,148,344,27,13,1,1,0,0,42,3263
942366,2008,6,London,105,Greenwich,C,Minor,,,539301,179449,51.49682744,0.00535209,,,Counted,"Manual count",80,125,6090,496,584,102,10,44,13,11,12,192,7487
942366,2010,6,London,105,Greenwich,C,Minor,,,539301,179449,51.49682744,0.00535209,,,Counted,"Manual count",134,176,7011,461,1139,156,42,449,30,18,15,710,9497
942366,2011,6,London,105,Greenwich,C,Minor,,,539301,179449,51.49682744,0.00535209,,,Counted,"Manual count",25,61,6158,446,927,329,40,419,0,14,45,847,8439
942366,2012,6,London,105,Greenwich,C,Minor,,,539301,179449,51.49682744,0.00535209,,,Counted,"Manual count",48,184,7365,368,1099,235,42,578,16,25,43,939,9955
942366,2013,6,London,105,Greenwich,C,Minor,,,539301,179449,51.49682744,0.00535209,,,Counted,"Manual count",16,52,6077,508,1115,306,40,363,3,14,27,754,8506
942366,2014,6,London,105,Greenwich,C,Minor,,,539301,179449,51.49682744,0.00535209,,,Counted,"Manual count",42,118,7079,427,1021,182,43,488,21,38,52,824,9468
942366,2015,6,London,105,Greenwich,C,Minor,,,539301,179449,51.49682744,0.00535209,,,Counted,"Manual count",91,141,8077,505,1178,273,42,588,21,38,46,1007,10908
942366,2016,6,London,105,Greenwich,C,Minor,,,539301,179449,51.49682744,0.00535209,,,Counted,"Manual count",99,166,6723,432,1259,207,46,554,21,34,38,900,9480
942366,2017,6,London,105,Greenwich,C,Minor,,,539301,179449,51.49682744,0.00535209,,,Estimated,"Estimated using previous year's AADF on this link",98,164,6641,430,1242,204,46,541,24,34,37,886,9363
942366,2018,6,London,105,Greenwich,C,Minor,,,539301,179449,51.49682600,0.00535201,,,Counted,"Manual count",199,141,8051,336,1534,103,43,89,5,5,7,253,10316
942366,2019,6,London,105,Greenwich,C,Minor,,,539301,179449,51.49682600,0.00535201,,,Counted,"Manual count",144,171,9032,459,1473,137,37,133,1,10,4,323,11458
942367,2009,6,London,105,Greenwich,C,Minor,,,545498,177374,51.47662302,0.09370782,,,Counted,"Manual count",26,74,5628,268,668,39,10,3,2,0,0,54,6693
942368,2008,6,London,105,Greenwich,C,Minor,,,538446,177443,51.47901129,-0.00774279,,,Counted,"Manual count",76,81,2770,10,511,12,1,0,0,0,0,13,3385
942369,2009,6,London,105,Greenwich,C,Minor,,,546826,177080,51.47363851,0.11269437,,,Counted,"Manual count",16,93,6949,157,942,58,5,0,0,1,0,64,8203
942369,2010,6,London,105,Greenwich,C,Minor,,,546826,177080,51.47363851,0.11269437,,,Counted,"Manual count",37,87,6257,198,868,45,16,3,1,0,0,65,7475
942369,2011,6,London,105,Greenwich,C,Minor,,,546826,177080,51.47363851,0.11269437,,,Counted,"Manual count",12,38,5451,113,730,36,9,1,0,0,0,46,6378
942369,2012,6,London,105,Greenwich,C,Minor,,,546826,177080,51.47363851,0.11269437,,,Counted,"Manual count",20,46,5685,150,619,35,13,4,0,0,0,53,6553
942369,2013,6,London,105,Greenwich,C,Minor,,,546826,177080,51.47363851,0.11269437,,,Counted,"Manual count",36,48,6773,101,607,92,11,0,1,0,1,105,7634
942369,2014,6,London,105,Greenwich,C,Minor,,,546826,177080,51.47363851,0.11269437,,,Counted,"Manual count",19,74,6574,161,865,58,3,4,0,0,0,66,7741
942369,2015,6,London,105,Greenwich,C,Minor,,,546826,177080,51.47363851,0.11269437,,,Counted,"Manual count",12,57,6247,144,853,35,7,1,3,0,0,46,7347
942369,2016,6,London,105,Greenwich,C,Minor,,,546826,177080,51.47363851,0.11269437,,,Counted,"Manual count",29,83,7335,128,1052,54,16,3,0,0,0,72,8671
942369,2017,6,London,105,Greenwich,C,Minor,,,546826,177080,51.47363851,0.11269437,,,Counted,"Manual count",36,53,6608,76,1073,45,20,5,1,0,0,70,7880
942369,2018,6,London,105,Greenwich,C,Minor,,,546826,177080,51.47363700,0.11269429,,,Counted,"Manual count",23,146,5614,130,843,38,5,3,2,0,0,48,6781
942369,2019,6,London,105,Greenwich,C,Minor,,,546826,177080,51.47363700,0.11269429,,,Counted,"Manual count",34,102,5712,86,1082,86,35,9,2,5,10,146,7128
942370,2008,6,London,105,Greenwich,C,Minor,,,539771,176952,51.47427364,0.01113079,,,Counted,"Manual count",297,67,1766,14,301,4,3,2,0,0,0,9,2157
942371,2009,6,London,105,Greenwich,C,Minor,,,541161,173464,51.44258611,0.02974051,,,Counted,"Manual count",65,79,5668,29,869,25,2,0,1,0,0,29,6672
942371,2010,6,London,105,Greenwich,C,Minor,,,541161,173464,51.44258611,0.02974051,,,Counted,"Manual count",34,64,5163,15,785,26,1,0,1,0,2,30,6057
942371,2011,6,London,105,Greenwich,C,Minor,,,541161,173464,51.44258611,0.02974051,,,Counted,"Manual count",20,57,4434,60,543,34,0,1,1,0,0,36,5130
942371,2012,6,London,105,Greenwich,C,Minor,,,541161,173464,51.44258611,0.02974051,,,Counted,"Manual count",27,24,3936,33,497,19,1,0,0,0,0,20,4511
942371,2013,6,London,105,Greenwich,C,Minor,,,541161,173464,51.44258611,0.02974051,,,Counted,"Manual count",19,61,5855,91,810,68,7,5,1,2,0,83,6900
942371,2014,6,London,105,Greenwich,C,Minor,,,541161,173464,51.44258611,0.02974051,,,Counted,"Manual count",24,86,5534,3,996,17,2,1,2,0,0,22,6640
942371,2015,6,London,176,Bromley,C,Minor,,,541161,173464,51.44258611,0.02974051,,,Counted,"Manual count",27,59,5223,9,841,34,0,1,0,0,0,35,6168
942371,2016,6,London,176,Bromley,C,Minor,,,541179,173537,51.44323760,0.03002843,,,Counted,"Manual count",42,143,7009,12,1651,16,8,0,1,0,0,25,8840
942371,2017,6,London,176,Bromley,C,Minor,,,541179,173537,51.44323760,0.03002843,,,Counted,"Manual count",43,117,5254,5,1073,7,2,3,0,0,1,12,6462
942371,2018,6,London,176,Bromley,C,Minor,,,541179,173537,51.44323600,0.03002834,,,Counted,"Manual count",33,94,4955,13,970,20,2,5,0,0,1,27,6059
942371,2019,6,London,176,Bromley,C,Minor,,,541179,173537,51.44323600,0.03002834,,,Counted,"Manual count",24,123,5849,11,1139,31,0,1,3,0,0,35,7157
942372,2008,6,London,105,Greenwich,C,Minor,,,545062,179895,51.49938735,0.08846908,,,Counted,"Manual count",46,21,4670,173,360,26,5,0,0,0,0,31,5255
942373,2009,6,London,105,Greenwich,U,Minor,,,543225,172977,51.43769236,0.05922158,,,Counted,"Manual count",8,4,321,3,59,3,0,0,1,0,0,4,391
942374,2008,6,London,105,Greenwich,U,Minor,,,542255,178371,51.48640587,0.04744387,,,Counted,"Manual count",11,10,408,5,54,5,0,0,1,0,0,6,483
942376,2008,6,London,105,Greenwich,U,Minor,,,541644,179074,51.49287610,0.03893174,,,Counted,"Manual count",36,13,416,7,156,13,0,2,5,0,2,22,614
942377,2009,6,London,105,Greenwich,U,Minor,,,541938,176855,51.47286301,0.04227272,,,Counted,"Manual count",15,2,366,5,24,5,2,0,0,0,0,7,403
942377,2010,6,London,105,Greenwich,U,Minor,,,541938,176855,51.47286301,0.04227272,,,Counted,"Manual count",12,10,427,7,47,1,3,0,2,0,0,6,497
942377,2011,6,London,105,Greenwich,U,Minor,,,541938,176855,51.47286301,0.04227272,,,Counted,"Manual count",13,10,407,0,59,4,0,0,0,0,0,4,480
942377,2012,6,London,105,Greenwich,U,Minor,,,541938,176855,51.47286301,0.04227272,,,Counted,"Manual count",15,13,390,0,30,6,5,0,0,0,0,12,444
942377,2013,6,London,105,Greenwich,U,Minor,,,541938,176855,51.47286301,0.04227272,,,Counted,"Manual count",4,5,387,0,40,13,0,0,0,0,0,13,445
942377,2014,6,London,105,Greenwich,U,Minor,,,541938,176855,51.47286301,0.04227272,,,Counted,"Manual count",3,7,473,5,62,4,6,0,0,0,0,11,558
942377,2015,6,London,105,Greenwich,U,Minor,,,541938,176855,51.47286301,0.04227272,,,Counted,"Manual count",3,23,404,3,48,3,0,0,0,0,0,3,480
942377,2016,6,London,105,Greenwich,U,Minor,,,541938,176855,51.47286301,0.04227272,,,Counted,"Manual count",6,10,375,0,67,1,1,0,0,0,0,2,454
942377,2017,6,London,105,Greenwich,U,Minor,,,541938,176855,51.47286301,0.04227272,,,Counted,"Manual count",5,8,374,1,48,3,3,0,0,0,0,7,438
942377,2018,6,London,105,Greenwich,U,Minor,,,541938,176855,51.47286100,0.04227263,,,Counted,"Manual count",7,1,419,1,79,3,4,0,0,0,0,6,506
942377,2019,6,London,105,Greenwich,U,Minor,,,541938,176855,51.47286100,0.04227263,,,Counted,"Manual count",2,12,374,0,70,0,7,0,0,0,0,7,463
942378,2008,6,London,105,Greenwich,U,Minor,,,540611,178841,51.49104001,0.02396908,,,Counted,"Manual count",3,8,1372,0,165,23,5,29,14,7,1,79,1624
942378,2010,6,London,105,Greenwich,U,Minor,,,540611,178841,51.49104001,0.02396908,,,Counted,"Manual count",6,9,1118,0,135,9,4,31,2,3,5,54,1316
942378,2011,6,London,105,Greenwich,U,Minor,,,540611,178841,51.49104001,0.02396908,,,Counted,"Manual count",1,6,706,0,111,22,8,30,0,0,7,67,890
942378,2012,6,London,105,Greenwich,U,Minor,,,540611,178841,51.49104001,0.02396908,,,Counted,"Manual count",0,1,453,0,114,37,5,16,0,0,7,64,632
942378,2013,6,London,105,Greenwich,U,Minor,,,540611,178841,51.49104001,0.02396908,,,Counted,"Manual count",0,7,748,0,159,11,5,15,0,1,7,39,953
